sku,qty,ref,val,vendor
https://www.aliexpress.com/item/1005002364189187.html?pdp_ext_f=%7B%22sku_id%22:%2212000020354274907%22%7D,2,-,m3x25mm_screws,aliexpress
https://www.aliexpress.com/item/1005007502691265.html?pdp_ext_f=%7B%22sku_id%22:%2212000041089836836%22%7D,2,-,m3_nuts,aliexpress
A-003,1,-,dip16_socket,tayda
A-001,1,-,dip8_socket,tayda
https://www.aliexpress.com/item/1005001946103576.html,1,-,d pot cap,aliexpress
